TP,Kn,Nu,Wrn,Ukr,Tgl Msk,Umur,Awal,Masuk,Jual,Kirim,Akhir,STR,SSR
Pakaian Remaja,Kain Velvet,3,Coklat,10XL,2/28/2024,206,2,0,2,0,0,1.00,1.00
Pakaian Remaja,Kain Velvet,3,Coklat,S/M,2/28/2024,206,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Velvet,3,Coklat,XL/XXL,2/28/2024,206,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,3,Coklat,4XL/5XL,2/28/2024,206,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,4XL,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,5XL,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,6XL,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,7XL,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,8XL,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,9XL,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,10XL,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,S/M,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,XL/XXL,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Oranye,4XL/5XL,1/25/2024,240,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Army Green,4XL,1/25/2024,240,0,2,0,2,0,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Army Green,5XL,1/25/2024,240,0,2,0,2,0,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Army Green,6XL,1/25/2024,240,1,2,1,2,0,0.33,3.00
Pakaian Remaja,Kain Velvet,4,Army Green,7XL,1/25/2024,240,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Army Green,8XL,1/25/2024,240,2,3,2,2,1,0.40,2.50
Pakaian Remaja,Kain Velvet,4,Army Green,9XL,1/25/2024,240,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Velvet,4,Army Green,10XL,1/25/2024,240,4,4,0,4,4,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Army Green,S/M,1/25/2024,240,2,1,0,2,1,0.00,0.00
Pakaian Remaja,Kain Velvet,4,Army Green,XL/XXL,1/25/2024,240,1,1,1,1,0,0.50,2.00
Pakaian Remaja,Kain Velvet,4,Army Green,4XL/5XL,1/25/2024,240,2,1,3,0,0,1.00,1.00
Pakaian Remaja,Kain Mesh,6,Maroon,5XL,8/23/2022,760,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Mesh,6,Maroon,6XL,8/23/2022,760,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Mesh,6,Maroon,7XL,8/23/2022,760,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Mesh,6,Maroon,8XL,8/23/2022,760,3,0,1,0,2,0.33,3.00
Pakaian Remaja,Kain Mesh,6,Maroon,9XL,8/23/2022,760,4,0,2,0,2,0.50,2.00
Pakaian Remaja,Kain Mesh,6,Maroon,10XL,8/23/2022,760,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Mesh,6,Maroon,S/M,8/23/2022,760,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Mesh,6,Maroon,XL/XXL,8/23/2022,760,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Mesh,6,Maroon,4XL/5XL,8/23/2022,760,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Mesh,11,Maroon,4XL,2/26/2024,208,1,7,2,4,2,0.25,4.00
Pakaian Remaja,Kain Mesh,11,Maroon,5XL,2/26/2024,208,0,2,0,0,2,0.00,0.00
Pakaian Remaja,Kain Mesh,11,Maroon,6XL,2/26/2024,208,4,3,5,2,0,0.71,1.40
Pakaian Remaja,Kain Mesh,11,Maroon,7XL,2/26/2024,208,1,4,2,2,1,0.40,2.50
Pakaian Remaja,Kain Mesh,11,Maroon,8XL,2/26/2024,208,8,3,3,6,2,0.27,3.67
Pakaian Remaja,Kain Mesh,11,Maroon,9XL,2/26/2024,208,5,2,2,4,1,0.29,3.50
Pakaian Remaja,Kain Mesh,11,Maroon,10XL,2/26/2024,208,8,4,1,7,4,0.08,12.00
Pakaian Remaja,Kain Mesh,11,Maroon,S/M,2/26/2024,208,8,6,9,4,1,0.64,1.56
Pakaian Remaja,Kain Mesh,11,Maroon,XL/XXL,2/26/2024,208,1,3,1,2,1,0.25,4.00
Pakaian Remaja,Kain Mesh,11,Maroon,4XL/5XL,2/26/2024,208,4,3,3,2,2,0.43,2.33
Pakaian Remaja,Kain Canvas,25,Oranye,4XL,12/15/2023,281,0,2,0,1,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Oranye,5XL,12/15/2023,281,1,1,1,0,1,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Oranye,6XL,12/15/2023,281,1,2,2,1,0,0.67,1.50
Pakaian Remaja,Kain Canvas,25,Oranye,7XL,12/15/2023,281,2,2,0,2,2,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Oranye,8XL,12/15/2023,281,0,5,1,2,2,0.20,5.00
Pakaian Remaja,Kain Canvas,25,Oranye,9XL,12/15/2023,281,0,4,1,2,1,0.25,4.00
Pakaian Remaja,Kain Canvas,25,Oranye,10XL,12/15/2023,281,0,4,1,2,1,0.25,4.00
Pakaian Remaja,Kain Canvas,25,Oranye,S/M,12/15/2023,281,0,4,1,1,2,0.25,4.00
Pakaian Remaja,Kain Canvas,25,Oranye,XL/XXL,12/15/2023,281,1,1,0,1,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Oranye,4XL/5XL,12/15/2023,281,0,1,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Perak,4XL,12/15/2023,281,2,0,2,0,0,1.00,1.00
Pakaian Remaja,Kain Canvas,25,Perak,5XL,12/15/2023,281,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Perak,7XL,12/15/2023,281,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Perak,9XL,12/15/2023,281,0,1,1,0,0,1.00,1.00
Pakaian Remaja,Kain Canvas,25,Perak,10XL,12/15/2023,281,1,1,0,0,2,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Perak,S/M,12/15/2023,281,0,1,1,0,0,1.00,1.00
Pakaian Remaja,Kain Canvas,25,Perak,XL/XXL,12/15/2023,281,3,0,2,0,1,0.67,1.50
Pakaian Remaja,Kain Canvas,25,Perak,4XL/5XL,12/15/2023,281,0,2,1,0,1,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Coral,4XL,12/15/2023,281,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Coral,5XL,12/15/2023,281,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Coral,6XL,12/15/2023,281,1,1,1,0,1,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Coral,7XL,12/15/2023,281,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Coral,8XL,12/15/2023,281,1,2,1,0,2,0.33,3.00
Pakaian Remaja,Kain Canvas,25,Coral,9XL,12/15/2023,281,0,2,1,0,1,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Coral,10XL,12/15/2023,281,1,2,1,0,2,0.33,3.00
Pakaian Remaja,Kain Canvas,25,Coral,S/M,12/15/2023,281,3,3,3,1,2,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Coral,XL/XXL,12/15/2023,281,1,1,0,1,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Coral,4XL/5XL,12/15/2023,281,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Army Green,4XL,12/15/2023,281,0,1,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Army Green,5XL,12/15/2023,281,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Army Green,6XL,12/15/2023,281,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Army Green,7XL,12/15/2023,281,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Army Green,8XL,12/15/2023,281,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Army Green,9XL,12/15/2023,281,5,0,1,2,2,0.20,5.00
Pakaian Remaja,Kain Canvas,25,Army Green,10XL,12/15/2023,281,3,0,1,0,2,0.33,3.00
Pakaian Remaja,Kain Canvas,25,Army Green,S/M,12/15/2023,281,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Canvas,25,Army Green,XL/XXL,12/15/2023,281,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Army Green,4XL/5XL,12/15/2023,281,1,1,1,0,1,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Dark Blue,4XL,12/15/2023,281,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Dark Blue,5XL,12/15/2023,281,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Dark Blue,6XL,12/15/2023,281,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Dark Blue,7XL,12/15/2023,281,4,0,2,0,2,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Dark Blue,8XL,12/15/2023,281,4,0,2,0,2,0.50,2.00
Pakaian Remaja,Kain Canvas,25,Dark Blue,9XL,12/15/2023,281,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Dark Blue,10XL,12/15/2023,281,5,0,3,0,2,0.60,1.67
Pakaian Remaja,Kain Canvas,25,Dark Blue,S/M,12/15/2023,281,6,0,1,0,5,0.17,6.00
Pakaian Remaja,Kain Canvas,25,Dark Blue,XL/XXL,12/15/2023,281,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,25,Dark Blue,4XL/5XL,12/15/2023,281,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Canvas,26,Perak,4XL,9/30/2023,357,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Canvas,26,Perak,5XL,9/30/2023,357,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Perak,10XL,9/30/2023,357,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Perak,S/M,9/30/2023,357,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Perak,XL/XXL,9/30/2023,357,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Perak,4XL/5XL,9/30/2023,357,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Coral,4XL,9/30/2023,357,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Coral,5XL,9/30/2023,357,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Coral,6XL,9/30/2023,357,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Coral,7XL,9/30/2023,357,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Coral,10XL,9/30/2023,357,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Coral,S/M,9/30/2023,357,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Coral,XL/XXL,9/30/2023,357,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,26,Coral,4XL/5XL,9/30/2023,357,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coklat,8XL,8/24/2023,394,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coklat,9XL,8/24/2023,394,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coklat,10XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coklat,S/M,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coklat,XL/XXL,8/24/2023,394,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coklat,4XL/5XL,8/24/2023,394,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,4XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,5XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,6XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,7XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,8XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,9XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,10XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,S/M,8/24/2023,394,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,XL/XXL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Perak,4XL/5XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coral,4XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coral,5XL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coral,6XL,8/24/2023,394,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coral,7XL,8/24/2023,394,3,0,0,3,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coral,8XL,8/24/2023,394,3,0,0,3,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coral,XL/XXL,8/24/2023,394,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Coral,4XL/5XL,8/24/2023,394,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,4XL,8/24/2023,394,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,5XL,8/24/2023,394,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,6XL,8/24/2023,394,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,7XL,8/24/2023,394,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,8XL,8/24/2023,394,3,0,1,0,2,0.33,3.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,9XL,8/24/2023,394,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,10XL,8/24/2023,394,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,S/M,8/24/2023,394,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,XL/XXL,8/24/2023,394,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Canvas,27,Dark Blue,4XL/5XL,8/24/2023,394,3,0,0,0,3,0.00,0.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,4XL,1/26/2024,239,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,5XL,1/26/2024,239,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,6XL,1/26/2024,239,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,7XL,1/26/2024,239,2,0,2,0,0,1.00,1.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,8XL,1/26/2024,239,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,9XL,1/26/2024,239,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,10XL,1/26/2024,239,2,0,2,0,0,1.00,1.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,S/M,1/26/2024,239,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,XL/XXL,1/26/2024,239,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Kain Tahan Air,1,N/A,4XL/5XL,1/26/2024,239,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Kain Tahan Air,1,Light Gray,4XL,1/26/2024,239,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Kain Tahan Air,1,Light Gray,5XL,1/26/2024,239,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Kain Tahan Air,1,Light Gray,6XL,1/26/2024,239,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Kain Tahan Air,1,Light Gray,7XL,1/26/2024,239,2,0,0,2,0,0.00,0.00
Pakaian Remaja,Kain Kain Tahan Air,1,Light Gray,8XL,1/26/2024,239,1,0,1,0,0,1.00,1.00
Pakaian Remaja,Kain Kain Tahan Air,1,Light Gray,9XL,1/26/2024,239,1,0,0,1,0,0.00,0.00
Pakaian Remaja,Kain Kain Tahan Air,1,Light Gray,10XL,1/26/2024,239,0,0,0,0,0,0.00,0.00
Pakaian Remaja,N/A,3,Hijau,4XL,3/12/2024,193,0,4,0,2,2,0.00,0.00
Pakaian Remaja,N/A,3,Hijau,5XL,3/12/2024,193,0,4,0,2,2,0.00,0.00
Pakaian Remaja,N/A,3,Hijau,6XL,3/12/2024,193,0,4,1,2,1,0.25,4.00
Pakaian Remaja,N/A,3,Hijau,7XL,3/12/2024,193,1,4,2,2,1,0.40,2.50
Pakaian Remaja,N/A,3,Hijau,8XL,3/12/2024,193,0,5,1,3,1,0.20,5.00
Pakaian Remaja,N/A,3,Hijau,9XL,3/12/2024,193,6,3,3,6,0,0.33,3.00
Pakaian Remaja,N/A,3,Hijau,10XL,3/12/2024,193,9,4,1,11,1,0.08,13.00
Pakaian Remaja,N/A,3,Hijau,S/M,3/12/2024,193,7,3,2,7,1,0.20,5.00
Pakaian Remaja,N/A,3,Hijau,XL/XXL,3/12/2024,193,3,3,0,4,2,0.00,0.00
Pakaian Remaja,N/A,3,Hijau,4XL/5XL,3/12/2024,193,1,1,0,1,1,0.00,0.00
Pakaian Remaja,N/A,3,Biru,4XL,3/12/2024,193,0,0,0,0,0,0.00,0.00
Pakaian Remaja,N/A,3,Biru,5XL,3/12/2024,193,1,0,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Biru,6XL,3/12/2024,193,1,0,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Biru,7XL,3/12/2024,193,0,1,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Biru,8XL,3/12/2024,193,0,1,1,0,0,1.00,1.00
Pakaian Remaja,N/A,3,Biru,9XL,3/12/2024,193,1,0,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Biru,10XL,3/12/2024,193,3,0,0,1,2,0.00,0.00
Pakaian Remaja,N/A,3,Biru,S/M,3/12/2024,193,3,1,3,0,1,0.75,1.33
Pakaian Remaja,N/A,3,Biru,XL/XXL,3/12/2024,193,0,2,1,0,1,0.50,2.00
Pakaian Remaja,N/A,3,Biru,4XL/5XL,3/12/2024,193,1,1,0,0,2,0.00,0.00
Pakaian Remaja,N/A,3,Abu-abu,4XL,3/12/2024,193,1,0,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Abu-abu,5XL,3/12/2024,193,1,1,1,0,1,0.50,2.00
Pakaian Remaja,N/A,3,Abu-abu,6XL,3/12/2024,193,0,2,0,0,2,0.00,0.00
Pakaian Remaja,N/A,3,Abu-abu,7XL,3/12/2024,193,1,0,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Abu-abu,8XL,3/12/2024,193,2,0,1,0,1,0.50,2.00
Pakaian Remaja,N/A,3,Abu-abu,9XL,3/12/2024,193,1,1,0,0,2,0.00,0.00
Pakaian Remaja,N/A,3,Abu-abu,10XL,3/12/2024,193,1,1,0,0,2,0.00,0.00
Pakaian Remaja,N/A,3,Abu-abu,S/M,3/12/2024,193,0,2,0,0,2,0.00,0.00
Pakaian Remaja,N/A,3,Abu-abu,XL/XXL,3/12/2024,193,1,0,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Abu-abu,4XL/5XL,3/12/2024,193,0,1,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Krem,4XL,3/12/2024,193,0,1,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Krem,5XL,3/12/2024,193,0,1,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Krem,6XL,3/12/2024,193,0,2,0,1,1,0.00,0.00
Pakaian Remaja,N/A,3,Krem,7XL,3/12/2024,193,0,2,1,1,0,0.50,2.00
Pakaian Remaja,N/A,3,Krem,8XL,3/12/2024,193,2,0,1,0,1,0.50,2.00
Pakaian Remaja,N/A,3,Krem,9XL,3/12/2024,193,1,1,2,0,0,1.00,1.00
Pakaian Remaja,N/A,3,Krem,10XL,3/12/2024,193,1,1,0,0,2,0.00,0.00
Pakaian Remaja,N/A,3,Krem,S/M,3/12/2024,193,0,6,3,2,1,0.50,2.00
Pakaian Remaja,N/A,3,Krem,XL/XXL,3/12/2024,193,0,1,1,0,0,1.00,1.00
Pakaian Remaja,N/A,3,Krem,4XL/5XL,3/12/2024,193,1,1,1,0,1,0.50,2.00
Pakaian Remaja,N/A,3,Mint,4XL,3/12/2024,193,1,0,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Mint,5XL,3/12/2024,193,2,0,0,0,2,0.00,0.00
Pakaian Remaja,N/A,3,Mint,6XL,3/12/2024,193,3,0,0,1,2,0.00,0.00
Pakaian Remaja,N/A,3,Mint,7XL,3/12/2024,193,1,0,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Mint,8XL,3/12/2024,193,1,0,1,0,0,1.00,1.00
Pakaian Remaja,N/A,3,Mint,9XL,3/12/2024,193,0,0,0,0,0,0.00,0.00
Pakaian Remaja,N/A,3,Mint,10XL,3/12/2024,193,2,0,0,0,2,0.00,0.00
Pakaian Remaja,N/A,3,Mint,S/M,3/12/2024,193,3,0,0,0,3,0.00,0.00
Pakaian Remaja,N/A,3,Mint,XL/XXL,3/12/2024,193,1,0,0,0,1,0.00,0.00
Pakaian Remaja,N/A,3,Mint,4XL/5XL,3/12/2024,193,2,0,0,0,2,0.00,0.00
Pakaian Remaja,N/A,3,Indigo,4XL,3/12/2024,193,0,1,0,1,0,0.00,0.00
Pakaian Remaja,N/A,3,Indigo,8XL,3/12/2024,193,1,0,0,1,0,0.00,0.00
Pakaian Remaja,N/A,3,Indigo,9XL,3/12/2024,193,0,0,0,0,0,0.00,0.00
Pakaian Remaja,N/A,3,Indigo,10XL,3/12/2024,193,1,2,0,3,0,0.00,0.00
Pakaian Remaja,N/A,3,Indigo,S/M,3/12/2024,193,0,2,0,2,0,0.00,0.00
Pakaian Remaja,N/A,3,Indigo,4XL/5XL,3/12/2024,193,0,1,0,1,0,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Biru,4XL,11/20/2023,306,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Biru,5XL,11/20/2023,306,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Biru,6XL,11/20/2023,306,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Biru,7XL,11/20/2023,306,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Biru,8XL,11/20/2023,306,2,0,0,0,2,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Biru,9XL,11/20/2023,306,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Kain Flanel,1,Biru,10XL,11/20/2023,306,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Kain Flanel,1,Biru,S/M,11/20/2023,306,0,0,0,0,0,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Peach,4XL,11/20/2023,306,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Peach,6XL,11/20/2023,306,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Peach,8XL,11/20/2023,306,2,0,1,0,1,0.50,2.00
Pakaian Remaja,Kain Kain Flanel,1,Peach,9XL,11/20/2023,306,1,0,0,0,1,0.00,0.00
Pakaian Remaja,Kain Kain Flanel,1,Peach,10XL,11/20/2023,306,5,0,3,0,2,0.60,1.67
Pakaian Remaja,Kain Kain Flanel,1,Peach,XL/XXL,11/20/2023,306,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Crepe,5,Maroon,8XL,3/21/2023,550,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,5,Maroon,9XL,3/21/2023,550,0,0,0,0,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,5,Cyan,4XL,3/21/2023,550,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Crepe,5,Cyan,5XL,3/21/2023,550,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,5,Cyan,6XL,3/21/2023,550,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,5,Cyan,7XL,3/21/2023,550,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Crepe,5,Cyan,8XL,3/21/2023,550,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,5,Cyan,9XL,3/21/2023,550,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Crepe,5,Cyan,10XL,3/21/2023,550,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,5,Cyan,XL/XXL,3/21/2023,550,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,5,Cyan,4XL/5XL,3/21/2023,550,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,6,Coklat,6XL/7XL,3/17/2023,554,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,6,Coklat,N/A,3/17/2023,554,3,0,0,2,1,0.00,0.00
Pakaian Dewasa,Kain Crepe,6,Perak,6XL/7XL,3/17/2023,554,3,0,0,3,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,6,Perak,N/A,3/17/2023,554,3,0,0,3,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,6,Maroon,6XL/7XL,3/17/2023,554,3,0,0,3,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,6,Maroon,N/A,3/17/2023,554,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Crepe,6,Cyan,6XL/7XL,3/17/2023,554,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Crepe,6,Cyan,N/A,3/17/2023,554,3,0,0,3,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,1,Coklat,4XL,7/31/2024,52,0,3,2,1,0,0.67,1.50
Pakaian Dewasa,Kain Jaring,1,Coklat,5XL,7/31/2024,52,0,4,0,2,2,0.00,0.00
Pakaian Dewasa,Kain Jaring,1,Coklat,6XL,7/31/2024,52,0,4,1,1,2,0.25,4.00
